150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,-2,0
150.0,150.0,150.0,94.5593715821465,150.0,0,0
150.0,150.0,145.7379167569287,69.50344894456613,150.0,0,0
150.0,150.0,105.58068626554213,50.530806449865715,42.24774605562956,-1,1
150.0,150.0,150.0,150.0,150.0,-1,0
150.0,150.0,150.0,150.0,150.0,3,0
150.0,150.0,150.0,150.0,150.0,2,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
143.2887000358114,134.57636194936694,150.0,150.0,150.0,0,0
111.18176115780741,104.74228276632603,150.0,150.0,150.0,0,0
79.07341265017303,150.0,150.0,150.0,150.0,1,0
53.07349898946428,150.0,150.0,149.6738753750657,137.24855978535916,0,0
87.72934590937857,150.0,150.0,125.9158345632907,115.53871058615434,-3,0
150.0,150.0,93.49506079843054,87.10143825469248,115.99843897403036,-1,0
150.0,69.58863245571573,50.87637136556261,53.297889341908494,83.98461663252625,3,1
150.0,150.0,110.56472251926192,131.6090274770139,150.0,1,0
150.0,150.0,150.0,99.98678668509172,144.1005583018399,0,0
150.0,150.0,150.0,69.34606985404908,99.72063639965795,0,1
150.0,150.0,150.0,33.84889353653016,46.61874461352829,0,1
150.0,134.05681231259757,112.78333183963356,134.19549697805985,150.0,-4,0
108.8399248219934,138.8663459378423,150.0,150.0,150.0,-5,0
150.0,150.0,150.0,150.0,65.62921690574416,-5,0
150.0,150.0,60.24255405873565,50.29632226142096,150.0,0,1
150.0,134.9109618709717,150.0,150.0,150.0,0,0
150.0,122.15461944492644,139.72941535856677,150.0,150.0,-2,0
103.18338671582215,110.14200127313735,150.0,150.0,150.0,0,0
82.52153865814886,87.9917648053516,143.41915474070998,150.0,150.0,1,0
60.07786223731699,56.988465023473765,77.39574444049424,150.0,150.0,0,1
150.0,150.0,150.0,150.0,150.0,3,0
120.47659697868497,150.0,150.0,150.0,150.0,2,0
84.39811252288061,150.0,150.0,150.0,150.0,3,0
64.0691396553367,73.33108940064285,137.5767913142637,150.0,150.0,2,1
45.58254030493126,40.897360754546725,51.64685920528867,126.63315730853911,150.0,2,1
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,-1,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,-1,0
150.0,150.0,150.0,150.0,150.0,-1,0
150.0,150.0,150.0,150.0,150.0,1,0
150.0,150.0,150.0,150.0,138.67904986108152,2,0
150.0,150.0,150.0,150.0,141.36343843815226,0,0
150.0,150.0,150.0,150.0,139.9624721922589,0,0
150.0,150.0,150.0,150.0,138.59269259409234,0,0
150.0,150.0,150.0,150.0,137.2119522309691,0,0
150.0,150.0,150.0,150.0,135.8272009700031,-2,0
150.0,150.0,150.0,137.23243926248261,116.06768286034156,0,0
